sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
00197_driving_outdoor3,104,0.7121096725057122,0.9711538461538461,0.7140848031702978,4.272148328474776,0.019230769230769232,all
00506_person_outdoor6,88,0.7173717371737175,0.875,0.7197964396072823,7.5685985415941675,0.0,all
00370_UAV_outdoor6,20,0.7282178217821783,0.95,0.7317843697165098,6.308132709078515,0.0,all
00435_UAV_outdoor6,89,0.7318945377683836,0.7415730337078652,0.7343176697852631,13.123037771561647,0.011235955056179775,all
00410_UAV_outdoor6,88,0.7361611161116113,0.9318181818181818,0.7380073670072202,11.573622844948044,0.03409090909090909,all
dvSave-2021_02_15_23_51_36,834,0.7377187359023671,0.9412470023980816,0.740228294122831,8.485657496790877,0.02997601918465228,all
00464_UAV_outdoor6,89,0.7434642340638558,1.0,0.7461543367998861,2.929709873893263,0.0,all
00453_UAV_outdoor6,89,0.7456891756591391,0.9101123595505618,0.7480832160073189,8.676404604085214,0.033707865168539325,all
00432_UAV_outdoor6,89,0.75080654132829,0.9775280898876404,0.753072965415265,6.312757871741482,0.0,all
00406_UAV_outdoor6,89,0.7690510624096116,0.9550561797752809,0.7715205560783037,5.789262176661194,0.0,all
00385_UAV_outdoor6,88,0.7762151215121511,1.0,0.7788571870913195,2.7240401998492896,0.0,all
00430_UAV_outdoor6,85,0.7826441467676181,0.9294117647058824,0.7851146143831809,11.2720582378727,0.07058823529411765,all
00404_UAV_outdoor6,89,0.7862943597730557,0.9101123595505618,0.7890486610594174,6.2543936734754615,0.0,all
00236_tennis_outdoor4,105,0.7875530410183875,1.0,0.7902306742533083,4.453023768695267,0.0,all
00447_UAV_outdoor6,88,0.7978172817281728,0.9318181818181818,0.8002425304198763,8.522836790362051,0.045454545454545456,all
00416_UAV_outdoor6,89,0.8015352097007454,1.0,0.8046401601483749,3.793721349154832,0.0,all
00473_UAV_outdoor6,88,0.8064806480648065,1.0,0.8095616066815787,4.722053442114711,0.0,all
00442_UAV_outdoor6,89,0.8168873067081989,0.9662921348314607,0.8200457967254434,6.007014101070697,0.033707865168539325,all
dvSave-2021_02_15_13_24_03_girlhead,205,0.8273846896884811,0.9951219512195122,0.8306376312208943,2.8258720280306378,0.0,all
00437_UAV_outdoor6,89,0.838357993102681,0.9662921348314607,0.8414951228122043,6.365862735278454,0.033707865168539325,all
00408_UAV_outdoor6,89,0.8410279230170207,0.9887640449438202,0.8449346111770845,3.3074768090906996,0.0,all
00355_UAV_outdoor6,89,0.8484814773612191,0.9775280898876404,0.8521676892919309,3.6491616899631634,0.02247191011235955,all
roadLight_001,375,0.8633927392739273,1.0,0.8671593163642461,1.5571830743280783,0.0,all
00466_UAV_outdoor6,89,0.8691734341973525,1.0,0.8730340862713931,1.5466533236812705,0.0,all
00433_UAV_outdoor6,89,0.8772944710201357,1.0,0.8810314588737757,3.3120671929473215,0.0,all
00413_UAV_outdoor6,89,0.8794081655356548,1.0,0.8835269316317188,1.8792210764431527,0.0,all
00147_tank_outdoor2,93,0.8856595336953049,1.0,0.8899478973412139,2.854308763251921,0.021505376344086023,all
00458_UAV_outdoor6,88,0.8964896489648964,0.9886363636363636,0.9004215419202624,2.661951668672477,0.0,all
00449_UAV_outdoor6,88,0.9078532853285328,1.0,0.9116804656008338,1.221766438902691,0.0,all
00141_tank_outdoor2,105,0.9154172560113155,0.9904761904761905,0.9197360364914635,4.538507445740821,0.0,all
