sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_06_15_18_36_redcar,177,0.362420987861498,0.536723163841808,0.36005779592859805,26.081846727731378,0.2768361581920904,all
dvSave-2021_02_06_17_15_20_whitecar,577,0.36431182113011995,0.44714038128249567,0.3620568549257248,31.875702850596472,0.24956672443674177,all
dvSave-2021_02_16_17_42_50,808,0.36497647289481433,0.4975247524752475,0.3623064942158687,46.637965939452265,0.37004950495049505,all
00490_UAV_outdoor6,75,0.3702970297029704,0.49333333333333335,0.36840719885110657,40.65866287156767,0.32,all
dvSave-2021_02_06_15_14_26_blackcar,103,0.3853696049216572,0.7766990291262136,0.3830514119833749,25.554546400778037,0.1941747572815534,all
tennis_long_002,773,0.38577997515146084,0.6364812419146184,0.38317804830209184,65.66643563610963,0.34799482535575677,all
dvSave-2021_02_15_13_08_12_blackcar,259,0.39003784548339004,0.6061776061776062,0.38851843032182504,25.786673201994255,0.3281853281853282,all
dydrant_001,503,0.40881444009212065,0.18687872763419483,0.40787949059712514,41.77865835603499,0.08349900596421471,all
dvSave-2021_02_12_13_38_26,2167,0.41328295266074827,0.4766958929395478,0.4120065217247597,34.739901932354265,0.2450392247346562,all
00503_UAV_outdoor6,88,0.4202295229522953,0.6022727272727273,0.4173802978052181,70.37623034460398,0.38636363636363635,all
dvSave-2021_02_06_17_21_41_personFootball,572,0.42430589212767433,0.5979020979020979,0.42168386922831874,62.325708510420114,0.39335664335664333,all
00451_UAV_outdoor6,89,0.4383134942707754,0.651685393258427,0.43741599704404405,20.52768773284454,0.1797752808988764,all
dvSave-2021_02_16_17_23_10,1945,0.4445111863371427,0.5341902313624679,0.44400099813242155,24.369816824289227,0.08791773778920309,all
video_0049,544,0.44783779848573096,0.65625,0.44566510860774644,28.351350749210884,0.3327205882352941,all
video_0018,290,0.4584841242744964,0.31724137931034485,0.45762039560779816,41.79093904320409,0.1206896551724138,all
dvSave-2021_02_12_13_56_29,722,0.46263130468171476,0.6620498614958449,0.46094040102173794,33.75409617676553,0.32409972299168976,all
dvSave-2021_02_16_17_38_25,696,0.4627717082053032,0.8218390804597702,0.4623654209892816,12.662397186993537,0.05603448275862069,all
video_0067,1552,0.46333061141165666,0.6829896907216495,0.4614670557001913,24.18062431160997,0.31056701030927836,all
video_0073,482,0.4700505320241567,0.6224066390041494,0.46794368919764845,75.52215999025269,0.37136929460580914,all
dvSave-2021_02_15_23_54_17,252,0.47937293729372926,0.5992063492063492,0.47847318053029025,34.65343735240013,0.21031746031746032,all
dvSave-2021_02_04_20_49_43,1666,0.48415603865308504,0.5768307322929171,0.48341053947446877,31.3969508523865,0.3115246098439376,all
dvSave-2021_02_15_13_13_44_whitecar,106,0.513450401643938,0.8113207547169812,0.5129482251015729,10.430775531740604,0.2169811320754717,all
video_0015,344,0.5298756619848031,0.7383720930232558,0.5301493385742971,18.702124550462667,0.023255813953488372,all
00421_UAV_outdoor6,89,0.5299810879964401,1.0,0.5304043256723047,2.578355838176192,0.0449438202247191,all
dvSave-2021_02_15_13_14_18_blackcar,106,0.5303568092658322,0.7358490566037735,0.5299782898929863,17.314288825196677,0.20754716981132076,all
dvSave-2021_02_16_17_15_53,1504,0.5319412260374974,0.5871010638297872,0.5322349579061161,23.08411055969457,0.0199468085106383,all
dvSave-2021_02_15_13_12_45_redcar,116,0.5332024581768521,0.7844827586206896,0.5325193447378186,19.761491905795488,0.14655172413793102,all
00423_UAV_outdoor6,88,0.5420792079207921,1.0,0.5423003122053183,2.4641752901270193,0.045454545454545456,all
00439_UAV_outdoor6,89,0.5474468795194126,0.7415730337078652,0.5464117178242527,37.936488187551994,0.23595505617977527,all
dvSave-2021_02_16_17_07_38,803,0.5555774755557746,0.5877957658779577,0.5560900144742712,18.964664784865057,0.0136986301369863,all
dvSave-2021_02_06_17_34_58_personBasketball,240,0.5599422442244224,0.7875,0.5597166848255706,14.070750128608642,0.19583333333333333,all
dvSave-2021_02_06_09_16_35_car,157,0.5627798448634673,0.9936305732484076,0.5634085000532468,5.518840474652744,0.03821656050955414,all
00510_person_outdoor6,58,0.5742574257425743,0.7241379310344828,0.5746925627123538,24.59365642881772,0.1206896551724138,all
dvSave-2021_02_08_21_05_56_motor,67,0.5769173932318605,0.9104477611940298,0.5771155253220225,7.210402135430408,0.04477611940298507,all
00425_UAV_outdoor6,88,0.5792079207920792,0.8181818181818182,0.5802695939181614,15.966429877168121,0.11363636363636363,all
00432_UAV_outdoor6,89,0.5902770052286127,0.7415730337078652,0.591435080867319,20.61346595451377,0.0449438202247191,all
dvSave-2021_02_14_17_00_48,962,0.5926493896790926,0.8045738045738046,0.5930875098176742,19.94636316521487,0.20582120582120583,all
dvSave-2021_02_06_10_03_17_GreenPlant,2139,0.5927355708922926,0.6858345021037868,0.5927007442047675,38.324819897322165,0.21037868162692847,all
00506_person_outdoor6,88,0.5975472547254725,0.6931818181818182,0.5984684811898965,12.431757717052033,0.0,all
00345_UAV_outdoor6,88,0.6032853285328533,0.9659090909090909,0.6045198269169261,5.038158947617391,0.022727272727272728,all
