sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_08_21_05_56_motor,67,0.5492832865376089,0.9402985074626866,0.5504253091776017,7.0787264983621885,0.0,all
dvSave-2021_02_16_17_15_53,1504,0.5532902359384875,0.65625,0.5538513820629998,23.26322116389567,0.0425531914893617,all
dydrant_001,503,0.5626833061039703,0.35984095427435386,0.5633692108582445,27.61754798340755,0.011928429423459244,all
dvSave-2021_02_06_10_11_59_paperClips,994,0.563589457537303,0.8601609657947686,0.56376098269883,10.414954297943417,0.12173038229376258,all
00370_UAV_outdoor6,20,0.5717821782178217,0.95,0.5727235241255922,8.833766253123532,0.05,all
dvSave-2021_02_16_17_29_37,1162,0.5768136193998057,0.8537005163511188,0.5773142579807917,13.247383182117295,0.10154905335628227,all
dvSave-2021_02_04_21_20_22,257,0.579150132912124,0.5875486381322957,0.5794409106552184,35.79334098049922,0.14785992217898833,all
dvSave-2021_02_06_10_05_38_phone,2297,0.5801842265201704,0.7679582063561167,0.5806191786827332,17.669004658762006,0.1001306051371354,all
dvSave-2021_02_14_16_21_40,406,0.5848168560698435,0.9014778325123153,0.5847567769857573,6.455637273192244,0.10098522167487685,all
dvSave-2021_02_16_17_20_20,951,0.5872817565668238,0.6540483701366983,0.5879850101858054,22.998886478246312,0.08937960042060988,all
00351_UAV_outdoor6,88,0.6045229522952296,0.8636363636363636,0.6054631987936318,11.634572930071359,0.07954545454545454,all
00432_UAV_outdoor6,89,0.6061853376348871,0.797752808988764,0.6070009487323879,20.85425119797086,0.12359550561797752,all
dvSave-2021_02_12_13_46_18,1094,0.6095082085905118,0.6709323583180987,0.6104321638960999,22.562041575924187,0.07312614259597806,all
dvSave-2021_02_06_09_16_35_car,157,0.611023522734439,0.9936305732484076,0.611982705900713,3.925902517821309,0.012738853503184714,all
00345_UAV_outdoor6,88,0.6319756975697569,1.0,0.6337353236593649,3.5057035189938417,0.0,all
dvSave-2021_02_15_23_51_36,834,0.6626659068784576,0.8597122302158273,0.663796997661185,15.528598982306518,0.0803357314148681,all
video_0064,579,0.663520238034166,0.9481865284974094,0.6650235399922216,4.731031667245159,0.05181347150259067,all
00340_UAV_outdoor6,88,0.6765301530153015,1.0,0.6785555481712829,2.9203542411231282,0.0,all
00447_UAV_outdoor6,88,0.6799054905490549,1.0,0.6817425451337307,3.095237615789733,0.0,all
dvSave-2021_02_16_17_34_11,1372,0.6810683254914411,0.9322157434402333,0.6828118624709619,8.687415890767468,0.0058309037900874635,all
dvSave-2021_02_15_13_24_49_girlhead,385,0.6868715442972869,0.8701298701298701,0.6880246182786287,27.891538799335876,0.12467532467532468,all
dvSave-2021_02_16_17_12_18,1524,0.6889633845274289,0.8116797900262467,0.6908456032355021,10.472526571044446,0.026246719160104987,all
dvSave-2021_02_15_13_08_12_blackcar,259,0.6894758973966895,0.8687258687258688,0.6908363819931757,8.699857175943745,0.07335907335907337,all
00445_UAV_outdoor6,89,0.7138725108465902,0.8426966292134831,0.7153083417259087,27.716462132453472,0.15730337078651685,all
00453_UAV_outdoor6,89,0.7147624874847036,1.0,0.7170370975565983,6.373957138604552,0.0,all
00506_person_outdoor6,88,0.7209720972097212,0.9886363636363636,0.7234070486624816,6.334357294927387,0.0,all
00406_UAV_outdoor6,89,0.737901880075648,0.8764044943820225,0.7408404184090537,8.394790685882368,0.0,all
00478_UAV_outdoor6,88,0.7477497749774978,0.9772727272727273,0.7502981791749235,5.899313791296206,0.0,all
00416_UAV_outdoor6,89,0.7480253643341862,0.9662921348314607,0.7504239831002515,6.424671037492115,0.0,all
00241_tennis_outdoor4,104,0.7561881188118812,1.0,0.7583637800365197,3.7863622965864203,0.0,all
00464_UAV_outdoor6,89,0.7826232061408388,1.0,0.7861062949754085,2.26791733537811,0.0,all
00433_UAV_outdoor6,89,0.7847369006563578,1.0,0.7873620129029235,3.9757984041339767,0.0,all
00404_UAV_outdoor6,89,0.7850706418956502,0.9550561797752809,0.7881727822710806,5.622817890673255,0.0,all
00473_UAV_outdoor6,88,0.7878037803780378,0.9772727272727273,0.79050188902563,4.466152558289928,0.0,all
00442_UAV_outdoor6,89,0.790076760485037,1.0,0.792771943884489,3.618905238583445,0.0,all
00410_UAV_outdoor6,88,0.7933168316831684,0.9772727272727273,0.7964079903826335,4.714285682145549,0.011363636363636364,all
00385_UAV_outdoor6,88,0.7964671467146716,1.0,0.7997447863809536,2.1512237275360175,0.0,all
00398_UAV_outdoor6,128,0.7987314356435643,0.9375,0.8018411152569012,5.512981790057616,0.0234375,all
00430_UAV_outdoor6,85,0.8122306348281889,0.9764705882352941,0.8153938422248055,4.099417574839908,0.011764705882352941,all
00236_tennis_outdoor4,105,0.8143328618576144,1.0,0.8172049390035634,3.169140229286301,0.0,all
dvSave-2021_02_15_13_24_03_girlhead,205,0.815938179183772,1.0,0.8188333192085763,3.0157908414678323,0.0,all
00355_UAV_outdoor6,89,0.8401379463789076,1.0,0.8438770475641492,2.5071279374434403,0.0,all
00435_UAV_outdoor6,89,0.8405829346979641,0.9887640449438202,0.8440902364557875,3.655788705900344,0.0,all
00413_UAV_outdoor6,89,0.8713983757926355,1.0,0.8755583347248002,2.4023871347516375,0.0,all
00437_UAV_outdoor6,89,0.8732895761486261,1.0,0.8769039080179543,2.113543780926312,0.0,all
00466_UAV_outdoor6,89,0.874513294026032,1.0,0.8787145042731044,1.690117035516624,0.0,all
00449_UAV_outdoor6,88,0.8802880288028803,1.0,0.8840081478133128,2.124369123640361,0.0,all
00408_UAV_outdoor6,89,0.8850817666036267,1.0,0.8890138839354784,1.9187055910119906,0.0,all
00147_tank_outdoor2,93,0.893324816352603,1.0,0.8972330722665796,2.730290727115813,0.021505376344086023,all
00458_UAV_outdoor6,88,0.9000900090009002,1.0,0.9042102829682318,2.36092273508998,0.0,all
00141_tank_outdoor2,105,0.9338048090523339,1.0,0.9377889834722438,3.305735574078403,0.0,all
